0.156794842	0.156895552	0.156672770	0.156823835	0.156787213	0.156852827	0.157077134	0.156777295	0.156836042	0.156984817	0.156870375
0.149676509	0.149877165	0.149539178	0.149769589	0.149710842	0.149506371	0.149708553	0.149652857	0.149763485	0.149626154	0.149716182
0.159327077	0.159505608	0.159183642	0.159436179	0.159431601	0.159649805	0.159481193	0.159520867	0.159713130	0.159431601	0.159311055
0.145419242	0.145359731	0.145232319	0.145307851	0.145310903	0.145266651	0.145418479	0.145253681	0.145458152	0.145612268	0.145351339
0.158032349	0.158148318	0.158073548	0.158179599	0.158065156	0.158004120	0.158005646	0.157945373	0.157986572	0.158126192	0.158086519
0.145856413	0.145870909	0.145943389	0.145873960	0.145949493	0.145841154	0.146009766	0.145994507	0.145843442	0.146016632	0.145915923
0.159992370	0.160180056	0.160055695	0.159982452	0.159843595	0.159833677	0.159948119	0.159787137	0.159891661	0.159825284	0.159949645
0.148056764	0.148171969	0.148133059	0.148257420	0.148245975	0.148155947	0.148120851	0.148484779	0.148179599	0.148148318	0.148073548
0.157361715	0.157421988	0.157447929	0.157312123	0.157264057	0.157298390	0.157364767	0.157343404	0.157305257	0.157357900	0.157383078
0.144262608	0.144440375	0.144364843	0.144359503	0.144361791	0.144193942	0.144293889	0.144345769	0.144430457	0.144280919	0.144371710
0.155844205	0.155823606	0.155822843	0.155870146	0.155922789	0.155893797	0.155897612	0.155755703	0.155651942	0.155795377	0.155883116
0.156142519	0.156186770	0.156227207	0.156147097	0.156216526	0.156054780	0.156232547	0.156290532	0.156096742	0.156105898	0.156073091
0.155807584	0.155783169	0.155658808	0.155686275	0.155817502	0.155824369	0.155666438	0.155709926	0.155641260	0.155629053	0.155825895
0.144702068	0.144709697	0.144859236	0.144631876	0.144546426	0.144705119	0.144770733	0.144679942	0.144747845	0.144700542	0.144869917
0.159113451	0.159257649	0.159119554	0.159170672	0.158972305	0.159005112	0.159217975	0.159158465	0.159274434	0.159161517	0.158999771
0.146017395	0.145905241	0.145982300	0.145979248	0.145943389	0.145856413	0.145955596	0.145993744	0.145972381	0.145957885	0.145874723
0.159147021	0.159121080	0.158993668	0.159200427	0.159299611	0.159060044	0.159004349	0.159219501	0.159250019	0.159211872	0.159230945
0.149418631	0.149439231	0.149441520	0.149452201	0.149394217	0.149407950	0.149347677	0.149501793	0.149402609	0.149378195	0.149446860
0.158249790	0.158077363	0.158049134	0.158070497	0.158023957	0.158149081	0.157982757	0.158039979	0.158258183	0.158255131	0.158082704
0.146268406	0.146227207	0.146110475	0.146195163	0.146102846	0.146147860	0.146102846	0.146266880	0.146076143	0.146213474	0.146109712
0.153849851	0.153853666	0.153833066	0.153945220	0.154040589	0.153749905	0.153939879	0.153965057	0.153910124	0.153854429	0.153842222
0.149099718	0.149197375	0.149227131	0.149204242	0.149155413	0.149243153	0.149207294	0.149149310	0.149100481	0.149256886	0.149010452
0.162253758	0.162162203	0.162330053	0.162150759	0.162188907	0.162410925	0.162217136	0.162085145	0.162301061	0.162235447	0.162200351
0.145883879	0.145813687	0.146105898	0.146070802	0.145885405	0.145947967	0.145913634	0.146100557	0.145881590	0.145960937	0.145893034
0.160698100	0.160463111	0.160400549	0.160418860	0.160402075	0.160551614	0.160599680	0.160482948	0.160498207	0.160553902	0.160537881
0.144999619	0.144834058	0.144812696	0.144852369	0.144760815	0.145017929	0.144901198	0.144750896	0.144833295	0.145003433	0.144927138
0.159441520	0.159327840	0.159344625	0.159394217	0.159385061	0.159336995	0.159359884	0.159329366	0.159251545	0.159432364	0.159469749
0.148990616	0.149111162	0.149110399	0.149063859	0.148947890	0.149025711	0.149102007	0.149182116	0.148962387	0.149075303	0.149137865
0.157900359	0.157995727	0.158058289	0.157988861	0.157960632	0.158056001	0.157785153	0.157771420	0.157903410	0.158046082	0.158122377
0.146397345	0.146417182	0.146446174	0.146594949	0.146147860	0.146369879	0.146359960	0.146395056	0.146344701	0.146591897	0.146377508
0.160097658	0.159845121	0.159948882	0.159924468	0.159924468	0.159887846	0.159731441	0.160219730	0.159939727	0.159841306	0.159922942
0.146233310	0.146095216	0.146050965	0.146012055	0.146019684	0.146240940	0.146150149	0.146075380	0.145988403	0.146083772	0.146034943
0.165408560	0.165330739	0.165479515	0.165690089	0.165582513	0.165533684	0.165391012	0.165392538	0.165323110	0.165479515	0.165508507
0.148821241	0.148881514	0.148962387	0.148861677	0.148827344	0.148831159	0.149067674	0.149015030	0.148791485	0.148960861	0.149022660
0.159462882	0.159431601	0.159664302	0.159488823	0.159412528	0.159313344	0.159567407	0.159601740	0.159588769	0.159614710	0.159789425
0.149154650	0.148915846	0.149073014	0.149113451	0.149055467	0.149056992	0.149179828	0.149134051	0.149216449	0.149369039	0.149057755
0.159530022	0.159411765	0.159392691	0.159534600	0.159421683	0.159437705	0.159309529	0.159573510	0.159237049	0.159214923	0.159268330
0.152804608	0.152788586	0.152922866	0.152818341	0.152883192	0.152961776	0.152892348	0.152954910	0.152803845	0.152886244	0.153078508
0.155467308	0.155519951	0.155517662	0.155583276	0.155569543	0.155458152	0.155465019	0.155542077	0.155369650	0.155648890	0.155542840
0.142272068	0.142478065	0.142175174	0.142354467	0.142233158	0.142401770	0.142306401	0.142317845	0.142086671	0.142301061	0.142362860
0.158763256	0.158725109	0.158749523	0.158619059	0.158802930	0.158807507	0.158804456	0.158851759	0.158756390	0.158883803	0.158791485
0.146039521	0.146231785	0.146181430	0.146002899	0.146043336	0.145938811	0.145994507	0.145989929	0.146015106	0.146002136	0.146192111
0.154250401	0.154297704	0.154031434	0.154184787	0.154076448	0.154168765	0.153978790	0.154206149	0.154233616	0.154118410	0.154274815
