0.160431067	0.162219425	0.164963760	0.166117342	0.166518654	0.167068742	0.167005417	0.167125963	0.166762799	0.165809110	0.165156023	0.163888762	0.162504005	0.161172656	0.159967956	0.159296559	0.158730449	0.158276493	0.157927062	0.157801175	0.157634089
0.150047303	0.151964599	0.155360494	0.156621653	0.156691081	0.157212940	0.157026017	0.157062638	0.156758221	0.155374228	0.154423590	0.153105211	0.152032502	0.150328069	0.149388876	0.148532082	0.147960632	0.147584497	0.147353323	0.147062638	0.147009995
0.158295567	0.160135042	0.163439384	0.164942397	0.164921798	0.165571832	0.165329976	0.165516136	0.165147631	0.163968872	0.163060960	0.161507591	0.160170138	0.158702220	0.157451743	0.156728466	0.156076905	0.155642023	0.155329213	0.155275807	0.155146105
0.150363165	0.152281987	0.155111009	0.156714733	0.157052720	0.157568475	0.157307546	0.157390707	0.156832990	0.155793851	0.155013352	0.153560693	0.152230106	0.150542458	0.149562829	0.148697642	0.148091096	0.147928588	0.147510491	0.147472343	0.147306020
0.159979400	0.161943236	0.164869154	0.166677348	0.166757458	0.167513542	0.167531090	0.167513542	0.167078660	0.166137179	0.165166705	0.163673610	0.162364385	0.160521859	0.159459831	0.158425269	0.157889677	0.157391470	0.157053483	0.157200732	0.156777295
0.150081636	0.152095064	0.154428168	0.155849546	0.155899901	0.156218814	0.156082246	0.155978485	0.155543603	0.154384680	0.153595789	0.152543679	0.151475547	0.150028992	0.149165332	0.148502327	0.147982757	0.147599756	0.147235828	0.147013046	0.147192340
0.162043946	0.163572900	0.166194400	0.168002594	0.168193332	0.168801404	0.168974594	0.169098955	0.168860914	0.167959106	0.167109941	0.165545129	0.164444190	0.162663462	0.161381704	0.160513466	0.159923705	0.159423209	0.159340047	0.158937972	0.159042496
0.153274586	0.155049973	0.157328145	0.158654917	0.159037156	0.159407950	0.159320974	0.159155413	0.158741894	0.158006409	0.157240406	0.155970092	0.155053025	0.153720150	0.152491798	0.151924163	0.151200885	0.150795758	0.150769818	0.150517281	0.150552377
0.158191043	0.159953460	0.162362097	0.163763638	0.164419013	0.165381094	0.165529870	0.165672541	0.165671778	0.164534981	0.163868162	0.162165255	0.160946059	0.159215686	0.157927825	0.157006180	0.156338598	0.155845731	0.155704585	0.155538262	0.155374228
0.152516213	0.154279393	0.156340124	0.157766842	0.158233768	0.158884565	0.158788434	0.159023423	0.158636606	0.157837034	0.157016861	0.155789273	0.154468605	0.153051041	0.152271305	0.151203937	0.150859083	0.150182345	0.150234226	0.150027466	0.149865721
0.162324712	0.163907073	0.166193637	0.167392996	0.167886625	0.169044785	0.169275196	0.169629969	0.169774166	0.168856336	0.167946899	0.166504921	0.165214771	0.163450828	0.162352178	0.161269551	0.160691234	0.160217441	0.160035859	0.159948882	0.159678798
