11.826165136	10.352743256	11.440120788	11.168222415	12.202185597	12.715615152	12.613008356	11.650720704	13.509084112	11.172205772	12.000214645	10.857460313	11.314150432	10.602434445	12.636183416	11.930539710	9.932392675	10.544451363	10.944967941	12.240399247	12.273297779	10.306274445	11.911606258	11.819052415	11.726595000	12.892469026	11.243292052	11.627188618	11.074969503	12.625687300	11.746802703	13.170429075	11.741538970	11.365266954	11.651830393	12.444072866	10.968734262	12.267271889	11.689635399	11.841934561	10.806675827	9.804240476	11.076209832	11.420781165	11.218923408	12.387232756	11.320219686	10.114176470	10.086995328	12.264756109	10.753674495	12.783764957	13.374194963	12.593745441	11.250140291	11.019560203	12.883044216	11.895924945	10.671111763	12.120318528	12.224334069	11.627640354	10.772655244	12.745888622	12.858530950	12.435770336	11.671012178	12.460831563	11.420785587	11.797808391	12.527186597	10.863798655	12.259694165	11.397585248	11.074271757	11.425343971	13.234707203	11.195796469	13.249169976	11.556077591	13.805909290	14.579977969	11.720292340	12.893734286	12.278518649	12.014788867	11.241423218	10.728024285	11.604644664	12.378639145	13.601232862	11.535535786	11.309243560	13.164150124	12.091448685	12.034445512	12.242268226	12.210357418	13.422820911	12.258474702	11.426263385
11.920595877	12.208371858	13.109218747	13.435051398	13.276587580	13.179793993	11.777499520	12.742496307	13.315423578	12.976571741	11.188468089	12.902662007	13.517381254	11.940166488	13.122095638	13.174121403	13.450995983	11.990737166	15.106691273	12.221458195	11.092703945	12.384561911	12.937831145	13.275157173	12.822013898	13.326301176	12.982019422	12.003467512	14.625714176	12.502003880	11.079036533	11.742076632	13.186708950	11.675252252	14.215527149	12.143918127	13.058110216	12.568724211	11.815398274	12.865783452	12.942807370	13.149505502	13.775618925	12.295728913	12.128420584	14.499637752	12.800473476	12.545174935	11.790837052	13.130037273	11.640906626	13.772333561	12.737188057	12.604356310	12.246277521	12.181203437	12.249823746	11.836922204	11.091041976	13.870454028	9.838796633	13.454220922	13.119786122	12.286228638	12.960327967	12.263833665	12.353447971	13.401025138	12.346659467	11.715805607	13.275552833	13.201909106	11.352368151	12.313185837	12.729445702	12.995166156	12.837067540	13.129364113	12.948737312	11.608821968	13.108082170	12.990326626	12.763014748	11.382087646	12.320156761	12.170356435	13.430494474	12.296439495	11.933024374	12.731298425	12.043758600	13.764524010	13.650781603	12.030478970	12.116671877	12.059930315	11.930315345	11.018460176	13.534408078	11.243476223	14.299604430
13.031938234	12.920405129	13.423167068	12.722091658	12.488584687	11.483545541	11.698963953	13.256060173	13.505763828	13.012876296	12.421063895	12.180461254	13.231959321	12.456838615	12.537636270	12.995799632	12.707187976	12.639524349	11.806260110	13.079627925	12.515118130	11.867637005	11.190652665	13.310070616	11.756017157	11.156118944	12.449376277	12.317102342	10.624804217	10.340681649	12.865991504	12.135476834	12.781216489	11.157327619	12.142965707	9.609943293	13.143631557	11.137796239	12.607421255	12.258841378	12.707664910	11.381821409	12.304762156	10.739260551	12.640239577	11.517505342	13.327616199	12.075938176	12.995819064	13.841363131	11.744979585	12.144130228	10.214917790	11.393529973	12.570206880	12.278337663	11.310154551	11.626941024	11.169330302	11.895521609	12.753228943	12.291785053	13.233505075	12.098397089	11.379278527	12.202930597	14.052897900	11.917714512	12.692414023	12.984590712	10.995885365	12.551353100	12.240927376	13.164303585	12.233684249	10.806334656	11.962445444	11.484798913	11.917133918	12.571267545	12.173410335	11.177407769	10.813216754	12.764102915	12.961835978	12.652320424	11.698294791	11.133582832	12.875016917	12.474827178	13.184778490	12.342650044	13.907341278	11.983422893	12.044010205	12.928802705	12.300000000	12.426247067	12.870022329	13.055170422	12.354899245
13.503351623	11.600152385	11.894247825	12.864028619	11.198173552	11.248793426	12.649493941	11.323543008	12.596792922	11.735881266	11.905842721	12.470291970	12.699840928	12.489264076	10.991727835	13.172576349	11.958999823	12.692521460	12.382208644	12.608618986	12.095057009	12.476903915	12.710971162	12.249836115	11.523235201	12.194861478	13.702388644	12.707668885	10.862199305	11.701243135	10.881714808	10.715508444	11.193662529	13.209649824	11.862933529	12.594290834	11.781701271	10.555768206	13.460544663	12.429595669	10.836712760	10.530240244	13.031818094	12.855415869	13.225362075	11.610040065	12.658689673	10.907040632	11.774394406	12.941870815	12.225470184	13.147707870	11.442327940	11.291630046	9.590104327	12.173227787	12.032863249	12.037194042	12.570608658	12.412192605	12.277284601	11.765142832	10.877736507	11.668553960	12.062040801	13.153219063	12.309559396	11.794263286	11.606703044	12.819157854	13.135871159	11.686580407	11.986941548	13.156923898	13.314517026	10.574120304	13.093293834	11.785434428	13.429637058	11.354396648	11.974969686	12.009571099	11.451699181	12.976217562	13.389714129	11.016993302	12.589333308	13.616181698	11.576203387	11.318077968	12.172580547	12.985846997	12.737045310	12.954352648	11.331657630	11.898302230	11.720654307	11.127411780	10.849098087	10.768692933	10.916228305
13.123515789	12.508179142	12.231256532	11.539129740	11.415849340	11.097656500	11.268011395	10.479778508	13.421959242	13.073544881	11.305111921	13.691566379	11.957179492	12.651007067	12.761601970	11.867534868	12.787699266	11.636215671	15.471106991	11.064270460	13.020357022	11.266375288	11.492799678	12.700159070	12.199834409	11.374661722	13.234401911	12.264636690	12.743134416	11.480048569	12.545267529	12.431631210	12.434470660	14.837503670	10.623948552	12.586970175	12.301248192	12.743669452	11.582815554	12.742242639	12.242742645	12.035704459	12.466925941	11.305111921	13.445929879	11.630524103	12.120872723	11.775419528	10.069335388	12.468611095	11.972742612	13.196307258	12.519637101	12.884741583	12.046253452	11.537637137	11.233355813	11.442504494	12.447286833	10.648142058	12.248042515	11.383467544	11.148560626	13.595078581	12.896244853	11.642676633	12.827444536	12.615190458	11.286337499	10.840440559	11.419330589	12.527025331	11.797637154	11.939557375	13.204544672	10.885538549	13.827695090	12.394765105	12.341974860	10.859409177	10.873426973	12.367320084	12.203973521	10.376211138	11.631913606	12.301642331	13.034046326	11.758422728	12.617332155	12.117288759	11.177629173	11.576582947	12.708924725	12.204337696	13.705620760	12.354604916	13.089050092	14.209582057	12.842837881	12.062040801	11.933735392
13.360105697	11.855778968	11.905282759	11.100436792	12.218858582	12.909705847	13.087120664	12.003581115	13.093212830	11.994207356	12.221623493	11.836495523	14.521165326	11.871275067	12.609516208	13.598941581	12.440058300	12.810885523	12.777426433	10.641347792	13.324735864	11.238462097	12.197019010	14.845667327	12.002928935	10.994631380	11.863346488	12.137640761	12.225404085	12.449733274	12.530673477	11.742713193	10.997410163	12.650563927	11.225080144	12.119985165	12.312640298	12.506527589	10.804689405	12.992192683	12.356207290	12.957100935	13.084229848	13.696637499	11.932114378	11.708254879	10.891494226	12.691347566	12.198936036	10.760008261	11.988087522	12.575123752	11.563421953	11.146748405	12.231252403	12.672646117	11.688252758	9.729077525	10.760247641	11.566601170	12.855918733	10.969194698	11.634344838	12.444689752	10.655917880	11.804108170	13.456623167	12.982735233	12.808026997	11.565234389	11.807958282	12.546523523	12.106497129	13.046861924	11.988525659	12.548717187	11.495712859	11.343466949	11.233355813	11.698070289	11.380916155	11.938749406	11.725009961	12.472430202	10.870119362	12.428132798	12.808910251	11.020728862	13.474720064	11.452400392	12.667826901	11.558808788	13.127482930	11.801027177	11.504342614	11.888131761	12.372991113	11.179436389	11.668900219	12.067365625	11.478266684
10.470256092	11.487806447	11.135456158	13.651269967	11.906958326	11.524672699	12.784661738	11.056987370	12.328156162	10.886239113	11.370149649	12.175795662	12.329647279	12.334561773	12.283169893	12.318434900	12.041892364	14.861991383	13.357175653	11.822983096	11.833764397	11.862103311	12.720662425	12.007619635	12.816383927	12.571970587	11.468969994	12.062677224	12.638261612	12.811784348	12.247856955	11.888688283	11.302431132	13.246303086	13.224078895	12.631830086	12.001498223	13.263468474	13.881646192	11.011926501	10.759496627	10.767604800	13.244442326	12.304240872	11.943469540	12.839408243	14.343474214	10.773494411	12.374701302	11.305688208	12.632329855	12.304240872	12.100020870	11.799435015	10.452876459	12.191150127	11.172205772	13.106926228	11.805391680	11.747937709	11.047189871	11.650686025	12.766971276	10.394034808	12.512958939	11.079711188	11.925255434	12.117672210	10.762237573	13.186908108	13.866987176	11.797962502	13.022963402	14.825231018	12.287531662	12.032598819	11.512290314	13.045700557	12.538200216	13.108633133	12.469210565	12.190951273	12.102441527	12.686153272	14.373358492	11.398648688	11.272098386	11.552580717	13.079288122	10.992357308	12.292113757	12.024096178	11.926860442	12.099231965	12.658147055	13.817292635	12.022285703	11.520399123	12.386356130	11.779433369	12.362124462
10.372900786	10.228283227	13.952502400	12.434734668	11.648119456	12.278169014	11.577141358	12.086121935	12.501228222	11.496415779	13.117972866	12.946681647	13.251487433	13.121175730	12.164179904	11.689808217	10.681897270	13.249600718	13.102563555	11.050348502	12.754127872	13.538642786	11.154647534	12.502589631	12.835914734	12.003682095	11.400562630	12.154206987	12.094990198	14.926334263	11.874848218	12.517765154	11.657897137	12.031675366	12.049875308	11.426440187	11.436005519	11.963749961	13.149966394	11.969337931	11.466503699	11.093045414	11.966599139	13.145633373	12.341189144	12.418770414	12.762492395	11.689669963	12.395873377	10.497638022	12.781773640	11.908213785	12.425336611	13.171360882	13.453470132	12.512115341	14.190066237	13.072463155	12.938861674	13.045514729	13.912319227	11.996396765	12.412831419	11.729867773	12.670218800	11.484288785	13.778199733	13.484787538	11.644897439	11.219909253	11.766825478	12.983948910	11.785365861	11.832377255	13.803176329	10.705851322	11.173105335	12.852901256	12.038905786	12.093620490	11.575710376	10.971238800	11.113169001	11.904060932	10.837756673	12.682044095	11.383862404	10.927543737	13.569127169	12.417387614	11.826058370	12.536407586	12.035738029	11.886313324	11.145429828	11.680615038	13.111098699	11.443647614	11.418905996	12.078447288	12.513729833
11.753082553	12.023781150	13.111560941	11.974957034	12.466759844	12.711706209	12.728699776	11.351696353	13.496497862	11.905940288	11.101624233	11.802666194	10.939226054	12.597402330	14.560479929	15.068446529	12.879017467	12.839848799	11.777718220	11.865657941	13.353359960	12.394540995	12.258017372	12.135143888	11.468692562	10.663157567	12.630554584	11.337093850	11.906300853	11.329139153	12.196058313	12.839219429	11.973282547	11.851518251	11.705407539	10.573628335	13.165132247	11.240277505	12.889659939	11.542438165	11.878662646	10.951334036	11.868811519	12.236161014	12.643819107	12.748079673	12.267601249	11.637535058	14.323111225	12.405196044	9.283737274	12.935738608	12.679718156	13.085866383	12.267160728	11.271381477	9.678942049	12.593003509	13.221745174	12.674714349	11.858062083	12.859061184	12.136862624	11.902376471	12.764134570	13.089050092	12.389678826	14.308307963	11.819667739	12.883671445	10.889082662	11.871977021	12.282577790	12.162780616	12.452653768	12.337554560	11.709721421	13.252981368	11.972607625	13.962706461	12.001931663	13.381771863	11.981787526	11.646059723	13.526868138	12.498125112	11.831011296	11.495501975	12.290568775	11.698273204	12.112252749	12.525606096	11.586560484	12.159258849	11.574859556	12.876456473	12.495538598	11.074308242	12.415304989	12.823809926	12.925032481
12.807573517	12.166355330	10.915358469	13.585118864	12.061609521	12.905542619	13.788137194	11.437136040	12.754286267	11.490197843	11.169994981	12.017815059	12.831034820	11.771751841	13.571643045	13.105519695	15.072548463	12.434113226	12.709957919	13.218058507	14.611946821	11.906279644	13.598911870	12.656594879	13.044209985	12.686205027	13.109526954	11.427576075	11.898098481	12.333398853	11.936278628	11.112550917	12.995477069	11.727766414	12.361470770	11.452470952	12.005970737	12.994462690	12.199205141	12.726271245	11.650014089	13.937899788	13.135563570	12.419177090	12.115483874	13.167034901	13.112504634	11.387233681	12.343664796	11.126454053	11.944869149	12.008494468	12.000046296	12.715102767	13.556600390	11.718391830	13.456611908	12.418668742	11.627397114	13.236786818	12.908129143	12.642720587	11.057626830	13.596683345	9.945767081	11.897181569	10.986028777	12.140657130	11.477914674	11.957715906	12.252132364	11.246548292	11.102511318	11.316940015	12.412522188	11.389326919	11.932825451	10.379155490	13.019561817	12.917766327	13.104440608	12.066130911	12.206969362	11.385242087	12.318578398	11.195828047	12.279156191	12.275112376	11.011926501	11.773189024	13.060094204	12.774659259	12.480141802	12.032695358	12.975906189	12.032493885	13.409389142	11.204274076	10.636562633	12.083626956	10.845918098
