13.130498848	12.764629159	12.777896793	11.794002071	12.908238697	12.267984119	13.317035494	14.080217514	11.426639086	13.145556533	13.413437405	13.681702741	10.927326510	12.293235390	11.799315166	13.632610931	11.825755149	13.227595886	11.768799704	12.282413312	11.194673156
12.861405739	11.928389021	11.981652641	11.179215021	12.027644924	11.820624845	13.219147423	12.842869342	12.278004477	12.344646736	12.214823748	11.375518636	13.211026157	12.148321578	13.985168912	10.979061799	12.238356660	12.453464895	12.613524888	11.819073781	13.085094458
12.880789862	12.246504346	12.247861079	10.861366992	13.056427652	11.709083067	11.752910665	12.455756042	12.898108858	11.998669960	12.702835125	12.123151739	11.307707213	13.170501935	13.142770798	11.393117717	11.295279250	14.090827305	12.381625356	12.596696697	12.921968609
13.365491522	12.942374222	13.289184484	12.440610430	11.498664832	12.848786446	13.147995968	12.239264519	11.853802186	12.485672597	11.845687107	13.111503161	10.893511181	12.548648766	12.878782175	11.824896694	14.262743726	13.941707647	13.692377884	14.563171344	10.950466989
10.962465807	11.626667362	12.085766735	12.660939694	13.811761201	11.704350396	11.397727046	12.216973621	11.983507185	13.165903315	10.639525128	12.813739469	12.579841980	13.129083299	14.219956811	11.705631900	12.920186226	12.378802344	10.554447576	11.563806301	13.571252296
11.377005873	12.217076970	13.705042204	12.274877851	12.239574001	14.067697076	13.268646114	12.976217562	13.959316790	13.189129286	14.511924738	12.869080477	12.303153082	13.579916841	12.008729989	12.629686849	12.413234222	13.514287240	13.523563424	12.989832854	12.254143805
18.147498923	56.011307480	275.236802361	900.857024273	467.717827392	661.225266403	490.041158445	390.398300108	264.563513025	360.620088854	203.855061158	298.431354136	84.040809591	58.577648545	24.317967336	13.181345864	13.245376552	12.598797441	12.868483935	11.637673932	12.858087107
25.919993453	41.679017563	266.739592301	886.587429303	472.134186969	674.841850160	509.383161929	407.567088609	274.084121128	378.184829351	190.631180211	306.866195136	98.099156186	72.086000126	28.662339349	14.251262570	13.950022628	14.924222735	11.145842184	12.163216613	12.873133875
49.301278489	36.942920755	257.196660793	833.241987418	454.569997277	670.010713317	543.078770167	414.066726677	285.474352719	401.285209412	212.828772643	282.416487880	132.777211063	80.404896454	30.953820280	19.139284789	12.221073867	10.921108280	12.318320101	12.427612625	13.370025271
70.890651319	32.194000006	244.122129354	754.563295736	433.125149992	660.069333671	571.495102712	444.850215514	288.615059247	410.768363416	242.517103427	290.877700705	138.541296400	70.557018994	26.307603464	16.984303508	13.186597880	12.344794020	12.020084203	12.541949811	13.782125007
77.968894989	33.828892080	219.184082958	711.551843409	424.729538541	655.292964862	608.451136705	465.920067168	292.591392784	471.851016014	253.837244245	321.052167164	141.943087186	69.693125322	33.595249784	21.247830549	12.823160076	14.706485205	15.203787407	12.362941528	14.485785439
83.284834372	32.330402866	176.736501635	637.083256615	404.003419828	655.405647849	645.780487066	488.111570703	292.130432160	514.917115621	243.281226467	318.011319759	119.675744992	94.859117228	39.458588444	18.566353841	13.837440062	13.437242833	13.809215924	12.972605168	12.799064833
81.488354500	28.493125168	127.914501117	560.881356492	372.825680825	613.632881397	644.754522154	480.433749624	290.875748231	516.147654369	244.350355147	291.670483785	165.351370900	97.762129372	47.507103137	20.943830605	13.934373602	13.251354038	11.740368931	12.790538643	12.338835791
80.312297007	28.972470388	76.428639722	485.995082072	351.619709058	598.109325755	653.201468681	498.416429172	295.525999130	506.199555312	262.181580997	308.960280537	180.755652915	81.442983712	49.991606366	26.199506511	14.434960367	14.723975501	13.791151460	13.123254093	13.738286103
78.730982312	35.998331892	45.776704410	453.868437641	342.212140479	590.618121252	698.791413438	533.868993407	305.383921970	587.694620762	277.308654751	288.811719977	188.891851908	117.858882833	65.569098413	33.378066953	15.559371466	13.997615237	13.712528372	13.705989253	14.975859362
80.195667280	45.303995632	30.296412762	416.769986099	321.811366418	572.773977581	723.001628943	546.205329727	313.769886729	649.983082608	274.902997768	342.468457443	183.369638279	136.982701481	63.507425001	34.141859435	16.703048170	14.967746468	12.420250652	13.833147133	13.575360181
74.779419061	57.421971651	23.219775619	376.798079919	304.165766873	555.913460582	734.767941859	566.393164924	332.444106489	694.501264189	287.037494295	384.984362663	206.381937537	142.477049011	58.404610134	26.918462741	19.092004779	14.106703758	13.496467926	14.508997557	14.330514170
70.084203324	56.682239393	25.188982681	303.459601425	283.519951910	531.855794232	732.713102452	569.104834567	335.154927390	697.031849409	301.617037773	401.891009900	224.060167560	129.070953394	66.262162977	35.280870142	21.671680073	12.675579002	12.590857674	13.508885964	13.008994557
64.573093030	59.343992914	23.490518182	234.771261771	265.899907309	505.568916462	731.047643157	571.917674022	335.768077727	744.065337090	301.028569402	385.231388423	216.449103822	125.659181113	83.446886876	46.515046984	20.699494943	13.016458113	14.084230741	13.045263082	14.196798615
