w1_cm,intensity,sd
2492.32561847578,0.0886117795391846,0.0430508916682385
2500.04179686115,0.102634796230693,0.0537670111419561
2507.75797524652,0.131164363122262,0.058322756879067
2515.4741536319,0.128952878477469,0.0538484689798417
2523.19033201727,0.127130212459821,0.0526498999705338
2530.90651040265,0.126886765995811,0.0503313081247322
2538.62268878802,0.167600294930795,0.0502809751672338
2546.33886717339,0.162123285781784,0.0510874236849319
2554.05504555877,0.180408741178902,0.0557274949177681
2561.77122394414,0.204683950177332,0.0607046104581213
2569.48740232952,0.172099212163819,0.0560777299772437
2577.20358071489,0.198514028668597,0.0543702518927376
2584.91975910026,0.197346119921045,0.0582193353570891
2592.63593748564,0.199379907993853,0.0605167259037069
2600.35211587101,0.192502452568625,0.0535068868940482
2608.06829425638,0.186271900713472,0.0529503414686842
2615.78447264176,0.239060324590709,0.0583463945485497
2623.50065102713,0.231797949864509,0.0542568815799596
2631.21682941251,0.238152972171747,0.0559768868519537
2638.93300779788,0.249943786854717,0.0623315780254675
2646.64918618325,0.249368630220039,0.0671762056629494
2654.36536456863,0.237250906591203,0.0572133925786857
2662.081542954,0.21104152123958,0.0507572528145683
2669.79772133938,0.246002313702526,0.0550910752636894
2677.51389972475,0.25846974487823,0.0557287482014911
2685.23007811012,0.304364835768795,0.0624644064456135
2692.9462564955,0.336479897288839,0.064678688750918
2700.66243488087,0.313114769843841,0.0635157124362129
2708.37861326625,0.309254624326154,0.0649105205042837
2716.09479165162,0.278927356434217,0.0591330528866986
2723.81097003699,0.298190218724585,0.0636093017585394
2731.52714842237,0.278378195538264,0.0629663829698188
2739.24332680774,0.228174910463458,0.0585656043795775
2746.95950519312,0.230706621935879,0.059603857991377
2754.67568357849,0.247276888889362,0.0543300519061963
2762.39186196386,0.308650030178983,0.0654612045549014
2770.10804034924,0.315348610139697,0.0608663773108784
2777.82421873461,0.322753020764416,0.0602940889267183
2785.54039711998,0.304378972326524,0.0644715333215521
2793.25657550536,0.237530633836896,0.0543258248055278
2800.97275389073,0.240051829011717,0.0604519465334836
2808.68893227611,0.240261954913707,0.0618898793304429
2816.40511066148,0.277747415363828,0.0663203157079791
2824.12128904685,0.300212687557392,0.0761990182489528
2831.83746743223,0.303157402978352,0.0678305760485656
2839.5536458176,0.292087177961712,0.0605992617281123
2847.26982420298,0.231780176547109,0.0565461154495532
2854.98600258835,0.23901663111089,0.0692717134949812
2862.70218097372,0.194437954718641,0.0626588073365961
2870.4183593591,0.171798158281596,0.0659954941291209
2878.13453774447,0.192011836086684,0.0794781798087113
2885.85071612985,0.151385586940183,0.0663191987032065
2893.56689451522,0.158979839027596,0.0720495266933154
2901.28307290059,0.125480657443972,0.0589682099310542
2908.99925128597,0.119567699533888,0.0533747941639039
2916.71542967134,0.142081820204075,0.0636736994172275
2924.43160805672,0.108739773592759,0.0524462417510194
2932.14778644209,0.114839386884618,0.0595826689355007
2939.86396482746,0.0985193805156887,0.052810671187747
2947.58014321284,0.0856652243252571,0.0437916397911173
2955.29632159821,0.0806895780387026,0.0417369429248519
2963.01249998359,0.0789429628330786,0.0414468530310161
2970.72867836896,0.102340170469744,0.0579924143866317
2978.44485675433,0.100292084238693,0.0588848468133397
2986.16103513971,0.102217203267596,0.0541787402388679
2993.87721352508,0.0839392424913954,0.0465458207137964
3001.59339191045,0.0740263338553737,0.0389018835254141
3009.30957029583,0.0798728157450375,0.0447681435427078
3017.0257486812,0.0662017192046783,0.0389266371909348
3024.74192706658,0.0650031115330153,0.0401067032969954
3032.45810545195,0.0839636280054001,0.0476510870349117
3040.17428383732,0.0781318763464123,0.0454242669330659
3047.8904622227,0.0623956055877334,0.0355441808437867
3055.60664060807,0.055801340531385,0.0372870955009676
3063.32281899345,0.0631132434340995,0.044120638913618
3071.03899737882,0.0720554065371227,0.0513133488177226
3078.75517576419,0.0801531804524409,0.063261456203274
3086.47135414957,0.109936474195403,0.0674866200495553
3094.18753253494,0.0848780366658837,0.0649864400180214
3101.90371092032,0.0792235866278333,0.0657145317986814
3109.61988930569,0.0894936179610987,0.0671901491866361
3117.33606769106,0.0788760092053148,0.0662801174861168
3125.05224607644,0.0925813691582958,0.0658681464998306
3132.76842446181,0.085637412879317,0.0684701335328908
3140.48460284719,0.0845640165576213,0.0757024217653375
3148.20078123256,0.0833906038410165,0.0704811869137189
3155.91695961793,0.0786626477943246,0.0652511166648563
3163.63313800331,0.0884050761372622,0.0631528292080774
3171.34931638868,0.0815802729824152,0.0578233885478101
3179.06549477405,0.0838598275277674,0.0574468263042226
3186.78167315943,0.0799042600513505,0.0511269515743715
3194.4978515448,0.0688402458725339,0.0483831645189009
