w1_cm,intensity,sd
2492.32561847578,0.0776703055859766,0.0457098786742016
2500.04179686115,0.0837539771265586,0.0505533517211295
2507.75797524652,0.0558040794347896,0.0361404591096465
2515.4741536319,0.0568668168706774,0.0379233792641991
2523.19033201727,0.0919748723703774,0.0645701933249414
2530.90651040265,0.111247134104438,0.0784175635557025
2538.62268878802,0.103841339145763,0.0639432416030424
2546.33886717339,0.115054464108778,0.0701490439451997
2554.05504555877,0.109786187653948,0.0669312827638559
2561.77122394414,0.122991932226313,0.0651995627128245
2569.48740232952,0.151258452293778,0.0784545638378239
2577.20358071489,0.116549174087792,0.0520147642422414
2584.91975910026,0.123219612626481,0.0469768913126202
2592.63593748564,0.171432885179317,0.0635909303593709
2600.35211587101,0.190265514704627,0.0634037394076836
2608.06829425638,0.185288338059466,0.0503681042988065
2615.78447264176,0.165435963333814,0.0505047351302338
2623.50065102713,0.193530367533986,0.0497996061257278
2631.21682941251,0.240574292444198,0.0538172864049514
2638.93300779788,0.284482474258452,0.0497555253520552
2646.64918618325,0.297487349601365,0.0567238082287002
2654.36536456863,0.274304818314591,0.0776602468979527
2662.081542954,0.295713430773111,0.0603693131692091
2669.79772133938,0.28054493446363,0.0480598084284976
2677.51389972475,0.277257471944559,0.0460389715542651
2685.23007811012,0.33102633271456,0.0471930769853362
2692.9462564955,0.335639313952621,0.0469608076020473
2700.66243488087,0.33223107872344,0.0494225841293936
2708.37861326625,0.293820317920202,0.0600592061029447
2716.09479165162,0.279494030034605,0.0658418661755864
2723.81097003699,0.316940637839664,0.0532581521275903
2731.52714842237,0.295698830219822,0.0586174595347043
2739.24332680774,0.292210519357182,0.0599165307460259
2746.95950519312,0.299187901046498,0.0521400870997198
2754.67568357849,0.309051726220833,0.0528201101704761
2762.39186196386,0.349449117400322,0.0536132665721326
2770.10804034924,0.371349878167093,0.0451139686711952
2777.82421873461,0.393171593026217,0.0408951077342493
2785.54039711998,0.359433391869638,0.0434380561410299
2793.25657550536,0.29712997322339,0.0504375389685396
2800.97275389073,0.278258552096721,0.0517758644019657
2808.68893227611,0.263449644601009,0.0459650711438
2816.40511066148,0.286511795884327,0.054166391737631
2824.12128904685,0.3406884349298,0.0479763354202514
2831.83746743223,0.337438084358913,0.0564683409331453
2839.5536458176,0.286951907479166,0.0504239788796215
2847.26982420298,0.248920277685237,0.0476531752017563
2854.98600258835,0.197919698887347,0.0420030541888659
2862.70218097372,0.143082921586608,0.0409614042749239
2870.4183593591,0.117909050473177,0.0405871231681634
2878.13453774447,0.0989759093169026,0.0526827148683768
2885.85071612985,0.095181861469072,0.0605329094530117
2893.56689451522,0.0874216515271956,0.0480924005161575
2901.28307290059,0.0945495663865181,0.0478728258740623
2908.99925128597,0.111436325382382,0.0553818771993545
2916.71542967134,0.10059082312784,0.0508332916363787
2924.43160805672,0.0775033882596437,0.0482549098829873
2932.14778644209,0.0569439378434648,0.043155033506106
2939.86396482746,0.0744875918578812,0.0549869574860836
2947.58014321284,0.0752725059521483,0.0548060612270391
2955.29632159821,0.0693636976676901,0.0500491326371778
2963.01249998359,0.0659750083765309,0.0473562514851512
2970.72867836896,0.0728368889133225,0.053849379737662
2978.44485675433,0.089422899782577,0.0599620512139903
2986.16103513971,0.102712792830272,0.0664651270393552
2993.87721352508,0.107277085617654,0.0742462771527147
3001.59339191045,0.129000808400521,0.0919861773743286
3009.30957029583,0.157507227900121,0.111415155394028
3017.0257486812,0.172321700533577,0.103138480883092
3024.74192706658,0.170007444045607,0.0988916785968369
3032.45810545195,0.156300309016403,0.104040162911862
3040.17428383732,0.13982272923605,0.100398263076834
3047.8904622227,0.149455259396519,0.103083295237111
3055.60664060807,0.164152242294189,0.103329123064853
3063.32281899345,0.197148152510163,0.0982666195106841
3071.03899737882,0.244464501272962,0.0859359679972734
3078.75517576419,0.248726518833386,0.0908251578326743
3086.47135414957,0.236333563240276,0.102177896480086
3094.18753253494,0.238313135730527,0.0944095069848855
3101.90371092032,0.242912752290123,0.0938258170333996
3109.61988930569,0.243896247845963,0.104162175383668
3117.33606769106,0.256047630683935,0.0884507915238963
3125.05224607644,0.235756845698067,0.0961657359628969
3132.76842446181,0.228924147354475,0.106947797061001
3140.48460284719,0.237451561602073,0.100967670019091
3148.20078123256,0.225099819308204,0.107677317689097
3155.91695961793,0.265034106650869,0.0825891683883877
3163.63313800331,0.248713575731778,0.0849840281512314
3171.34931638868,0.22572949101362,0.0850914994699493
3179.06549477405,0.251992917016623,0.056612488932401
3186.78167315943,0.198672211162809,0.0806235095428926
3194.4978515448,0.160767152398053,0.0811390710963213
