w1_cm,intensity,sd
2492.32561847578,0.0452371858402893,0.0256439664405026
2500.04179686115,0.0743324119162411,0.0410888335965414
2507.75797524652,0.0774483097976629,0.0445679018885084
2515.4741536319,0.0617458821290937,0.0352634990282088
2523.19033201727,0.0546920357373979,0.029985315251084
2530.90651040265,0.0675382570112104,0.0334343385743218
2538.62268878802,0.0610502787668912,0.0313369733401344
2546.33886717339,0.0539040111544963,0.0294326110881118
2554.05504555877,0.0747670065578724,0.0326229214354168
2561.77122394414,0.0943729525924932,0.0378708208027757
2569.48740232952,0.102821746756881,0.0428412886559958
2577.20358071489,0.128141773663766,0.0483545914634138
2584.91975910026,0.139680391391836,0.0509626011701444
2592.63593748564,0.0883358609318813,0.0389978198245072
2600.35211587101,0.0960690103051525,0.0366917068130052
2608.06829425638,0.129205572067149,0.0433757542552266
2615.78447264176,0.124735059119569,0.0408726400502625
2623.50065102713,0.155129483061991,0.042460036895402
2631.21682941251,0.149927112318636,0.0428328527809333
2638.93300779788,0.150381882913562,0.0458559401697226
2646.64918618325,0.184965985942297,0.0422577219088045
2654.36536456863,0.195195037457427,0.0433788004700405
2662.081542954,0.17790479138645,0.0406783646693603
2669.79772133938,0.145934165875735,0.0458491206622199
2677.51389972475,0.18367864220907,0.0421243123287794
2685.23007811012,0.210030721505538,0.0426754885746192
2692.9462564955,0.217255198043448,0.0522595249435729
2700.66243488087,0.246649929343013,0.0476851822463351
2708.37861326625,0.209259399685942,0.047383413897036
2716.09479165162,0.211634663095296,0.0473020304823704
2723.81097003699,0.243624481490954,0.0475473316718242
2731.52714842237,0.213167544109767,0.0453362660809349
2739.24332680774,0.174758194006099,0.0462569859270149
2746.95950519312,0.151512984650321,0.0463955591882422
2754.67568357849,0.161842511115791,0.0535466134618776
2762.39186196386,0.19542663269132,0.0536382403317514
2770.10804034924,0.223672742481248,0.0480452186750547
2777.82421873461,0.217014278926238,0.0470947375835209
2785.54039711998,0.195791370904462,0.0431240168445615
2793.25657550536,0.170213205838359,0.0452451006350201
2800.97275389073,0.146554257380976,0.0441836858648885
2808.68893227611,0.156261817025296,0.0396369736988957
2816.40511066148,0.16368650533404,0.0382342442188518
2824.12128904685,0.194004412770124,0.0412625556000222
2831.83746743223,0.205498911101701,0.0445809589073516
2839.5536458176,0.194152045654805,0.0449782000549737
2847.26982420298,0.197710471028556,0.0578053757744871
2854.98600258835,0.140757430401615,0.0426835385003
2862.70218097372,0.104838510060138,0.038139630554515
2870.4183593591,0.0961894141760687,0.0383827979537418
2878.13453774447,0.0963813798145677,0.0376652066324348
2885.85071612985,0.111322630540016,0.0486186435264299
2893.56689451522,0.0732362278637051,0.0359870597479052
2901.28307290059,0.0776947347064942,0.0406832281846929
2908.99925128597,0.0887385097758223,0.0478693953208242
2916.71542967134,0.0705028292628973,0.0364078007595241
2924.43160805672,0.0803205468939931,0.0447983702665168
2932.14778644209,0.0589880130172431,0.0338191138588491
2939.86396482746,0.0451609653514013,0.0283778151348381
2947.58014321284,0.0454153557434296,0.0293032318022504
2955.29632159821,0.0528718545223281,0.0325005555570932
2963.01249998359,0.0731176900356601,0.0456522478113322
2970.72867836896,0.0518266197600795,0.0326731760643699
2978.44485675433,0.0342745338345351,0.0279846839088032
2986.16103513971,0.0356662714307315,0.0306205847411564
2993.87721352508,0.0526635068349796,0.035127284617777
3001.59339191045,0.0606279761690205,0.0405271346559853
3009.30957029583,0.0531456607566843,0.0381577018311676
3017.0257486812,0.0499964244518832,0.0375284849760267
3024.74192706658,0.0489132425671899,0.036504918573506
3032.45810545195,0.0521544310281943,0.0363996311275411
3040.17428383732,0.0466003684852711,0.0364641888360702
3047.8904622227,0.0436315117582417,0.0360266708454142
3055.60664060807,0.0562843081175296,0.0370619213772006
3063.32281899345,0.0543762742263555,0.0380451990893471
3071.03899737882,0.0588876598399464,0.0434687670490036
3078.75517576419,0.0648399630494423,0.0487135735164113
3086.47135414957,0.0678750273732782,0.0508238583235083
3094.18753253494,0.0754181861524914,0.0548676902091498
3101.90371092032,0.0831333394568705,0.0484948285825355
3109.61988930569,0.0775811561770087,0.0544646764508746
3117.33606769106,0.0850963846216565,0.055040410771332
3125.05224607644,0.0844567001252772,0.0517722689377317
3132.76842446181,0.0912000290278744,0.0549963741410376
3140.48460284719,0.0751792819715365,0.0574366330914729
3148.20078123256,0.0744934507642099,0.0539300344904137
3155.91695961793,0.0905379194267,0.0546379375336595
3163.63313800331,0.0694831195584822,0.0580935557386392
3171.34931638868,0.0691783762689592,0.0612631719186626
3179.06549477405,0.0833337867691902,0.0518851826306698
3186.78167315943,0.066617577697222,0.0478731492612995
3194.4978515448,0.0541563091483408,0.0422066141999413
