w1_cm,intensity,sd
2492.32561847578,0.172798362590629,0.053970165687526
2500.04179686115,0.206971148092341,0.0604491290454779
2507.75797524652,0.174579617118081,0.0684288922811728
2515.4741536319,0.205973034829039,0.0671930454322766
2523.19033201727,0.240028185507904,0.061255594961698
2530.90651040265,0.276811643117179,0.0572060542704301
2538.62268878802,0.261845245925797,0.0685728781581422
2546.33886717339,0.212661494143646,0.0844965324893432
2554.05504555877,0.298918177871958,0.0659703436270781
2561.77122394414,0.29837964081728,0.0699430578721883
2569.48740232952,0.323910852853149,0.0655864561877622
2577.20358071489,0.363234303786942,0.0632102212078802
2584.91975910026,0.321618088830263,0.0701654138871538
2592.63593748564,0.368645834693757,0.0642619611610902
2600.35211587101,0.364603433742071,0.0565944882651167
2608.06829425638,0.387421658460938,0.0604293952200437
2615.78447264176,0.398570767492297,0.06527426795046
2623.50065102713,0.392859348277127,0.0616432074553877
2631.21682941251,0.420533650571574,0.0713231896806192
2638.93300779788,0.372605027052119,0.0703357608278303
2646.64918618325,0.414318715035294,0.0687030511903565
2654.36536456863,0.419575433646323,0.0712216360695891
2662.081542954,0.400216344585351,0.0606787985099148
2669.79772133938,0.430846568620023,0.054311331323823
2677.51389972475,0.454778814305059,0.0583355088453094
2685.23007811012,0.560401083519966,0.0639520879473146
2692.9462564955,0.570028919174547,0.069714823382959
2700.66243488087,0.538416220044291,0.0758984461030497
2708.37861326625,0.513448730305184,0.0706199931499309
2716.09479165162,0.509498243268127,0.0656647952723822
2723.81097003699,0.57245406983037,0.0732150075927288
2731.52714842237,0.53750794801291,0.068139183015474
2739.24332680774,0.50570747361204,0.0748132774598452
2746.95950519312,0.475028982939252,0.0749055665352369
2754.67568357849,0.481177675611327,0.0657237715967581
2762.39186196386,0.529310805027281,0.0678401079059885
2770.10804034924,0.523873716082426,0.0628397942446459
2777.82421873461,0.543668989816918,0.0756548098225774
2785.54039711998,0.487729739224384,0.0673064592142622
2793.25657550536,0.43194226660135,0.0696053108785245
2800.97275389073,0.408133272804509,0.0697800437331432
2808.68893227611,0.404075108666174,0.0695867297627778
2816.40511066148,0.464498550443922,0.0750451918104211
2824.12128904685,0.495040554720053,0.0707011667317359
2831.83746743223,0.543448729569986,0.0708442910644171
2839.5536458176,0.513489288241409,0.0657142290203306
2847.26982420298,0.459881456182334,0.0660030032228315
2854.98600258835,0.411890952873793,0.076575056627582
2862.70218097372,0.327870487889095,0.0793358777192911
2870.4183593591,0.335136201075599,0.0916644843897917
2878.13453774447,0.304584220663702,0.0730938032028839
2885.85071612985,0.286338743153726,0.0742379930637874
2893.56689451522,0.282781259559242,0.0765666583663764
2901.28307290059,0.291570418931613,0.0696507753337103
2908.99925128597,0.317533230838773,0.0719968530036557
2916.71542967134,0.238344104803704,0.0579081781366129
2924.43160805672,0.249606418507698,0.0854255271013333
2932.14778644209,0.232659059115239,0.0873846856028908
2939.86396482746,0.189550658420749,0.0765487931065421
2947.58014321284,0.206798236698193,0.0923560074354071
2955.29632159821,0.16902665884836,0.0712071479320641
2963.01249998359,0.192318162183748,0.0773903172902016
2970.72867836896,0.13758407299227,0.0625257676653404
2978.44485675433,0.120258577798003,0.068228289597621
2986.16103513971,0.143262574917335,0.0893617252947466
2993.87721352508,0.0744500265296623,0.0496906975989125
3001.59339191045,0.0898297166424721,0.0589045317453224
3009.30957029583,0.0909022648544419,0.0583559068509607
3017.0257486812,0.0906570381193079,0.0599709448561754
3024.74192706658,0.108410528896504,0.0745422459669412
3032.45810545195,0.090313725113144,0.055452235258059
3040.17428383732,0.0843360504597223,0.0576098607293991
3047.8904622227,0.0791158377528123,0.0553957606640096
3055.60664060807,0.0887319969683919,0.0587865641439554
3063.32281899345,0.101019388779026,0.0645867019010301
3071.03899737882,0.129515172876259,0.070040215527999
3078.75517576419,0.119561020969954,0.0752773607673605
3086.47135414957,0.148691213465045,0.0847209825367893
3094.18753253494,0.136864487680717,0.0958870250090082
3101.90371092032,0.145588083103909,0.101395911905446
3109.61988930569,0.17550414660299,0.103194193292194
3117.33606769106,0.203803062439314,0.0936805584282838
3125.05224607644,0.206474685316398,0.0961920116342248
3132.76842446181,0.183438625631288,0.114674589167879
3140.48460284719,0.187736506520928,0.124303013958155
3148.20078123256,0.189408539198844,0.125188207281076
3155.91695961793,0.230629250790017,0.126254670304375
3163.63313800331,0.205367717213207,0.13648843271574
3171.34931638868,0.183908290944083,0.123941573668963
3179.06549477405,0.191021239909057,0.129422552620763
3186.78167315943,0.181710336802938,0.111319515189795
3194.4978515448,0.158863642234933,0.111993270321399
